Maker,Maker_Group,Month,Registerations,State,Month_Num,Is_DEA,Annual_Total
AUTOHAUS PRIVATE LIMITED,Others,JUL,0,Bihar,7,0,2
AUTOHAUS PRIVATE LIMITED,Others,AUG,1,Bihar,8,0,2
AUTOHAUS PRIVATE LIMITED,Others,SEP,0,Bihar,9,0,2
AUTOHAUS PRIVATE LIMITED,Others,OCT,0,Bihar,10,0,2
AUTOHAUS PRIVATE LIMITED,Others,NOV,0,Bihar,11,0,2
AUTOHAUS PRIVATE LIMITED,Others,DEC,0,Bihar,12,0,2
AUTO SUPREME INDUSTRIES,Others,JAN,0,Bihar,1,0,6
AUTO SUPREME INDUSTRIES,Others,FEB,0,Bihar,2,0,6
AUTO SUPREME INDUSTRIES,Others,MAR,0,Bihar,3,0,6
AUTO SUPREME INDUSTRIES,Others,APR,0,Bihar,4,0,6
AUTO SUPREME INDUSTRIES,Others,MAY,0,Bihar,5,0,6
AUTO SUPREME INDUSTRIES,Others,JUN,0,Bihar,6,0,6
AUTO SUPREME INDUSTRIES,Others,JUL,0,Bihar,7,0,6
AUTO SUPREME INDUSTRIES,Others,AUG,0,Bihar,8,0,6
AUTO SUPREME INDUSTRIES,Others,SEP,0,Bihar,9,0,6
AUTO SUPREME INDUSTRIES,Others,OCT,3,Bihar,10,0,6
AUTO SUPREME INDUSTRIES,Others,NOV,2,Bihar,11,0,6
AUTO SUPREME INDUSTRIES,Others,DEC,1,Bihar,12,0,6
A.V.AUTOMOTIVES PVT LTD,Others,JAN,0,Bihar,1,0,8
A.V.AUTOMOTIVES PVT LTD,Others,FEB,1,Bihar,2,0,8
A.V.AUTOMOTIVES PVT LTD,Others,MAR,0,Bihar,3,0,8
A.V.AUTOMOTIVES PVT LTD,Others,APR,1,Bihar,4,0,8
A.V.AUTOMOTIVES PVT LTD,Others,MAY,3,Bihar,5,0,8
A.V.AUTOMOTIVES PVT LTD,Others,JUN,2,Bihar,6,0,8
A.V.AUTOMOTIVES PVT LTD,Others,JUL,0,Bihar,7,0,8
A.V.AUTOMOTIVES PVT LTD,Others,AUG,0,Bihar,8,0,8
A.V.AUTOMOTIVES PVT LTD,Others,SEP,0,Bihar,9,0,8
A.V.AUTOMOTIVES PVT LTD,Others,OCT,0,Bihar,10,0,8
A.V.AUTOMOTIVES PVT LTD,Others,NOV,1,Bihar,11,0,8
A.V.AUTOMOTIVES PVT LTD,Others,DEC,0,Bihar,12,0,8
AVL ELECTRIC VEHICLES PVT LTD,Others,JAN,46,Bihar,1,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,FEB,36,Bihar,2,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,MAR,33,Bihar,3,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,APR,21,Bihar,4,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,MAY,47,Bihar,5,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,JUN,40,Bihar,6,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,JUL,19,Bihar,7,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,AUG,34,Bihar,8,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,SEP,19,Bihar,9,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,OCT,37,Bihar,10,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,NOV,73,Bihar,11,0,473
AVL ELECTRIC VEHICLES PVT LTD,Others,DEC,68,Bihar,12,0,473
AVON CYCLES LTD,YC,JAN,6,Bihar,1,0,34
AVON CYCLES LTD,YC,FEB,9,Bihar,2,0,34
AVON CYCLES LTD,YC,MAR,4,Bihar,3,0,34
AVON CYCLES LTD,YC,APR,1,Bihar,4,0,34
AVON CYCLES LTD,YC,MAY,4,Bihar,5,0,34
AVON CYCLES LTD,YC,JUN,2,Bihar,6,0,34
AVON CYCLES LTD,YC,JUL,3,Bihar,7,0,34
AVON CYCLES LTD,YC,AUG,3,Bihar,8,0,34
AVON CYCLES LTD,YC,SEP,0,Bihar,9,0,34
AVON CYCLES LTD,YC,OCT,0,Bihar,10,0,34
AVON CYCLES LTD,YC,NOV,1,Bihar,11,0,34
AVON CYCLES LTD,YC,DEC,1,Bihar,12,0,34
B24 ROKET EV,Others,JAN,17,Bihar,1,0,196
B24 ROKET EV,Others,FEB,12,Bihar,2,0,196
B24 ROKET EV,Others,MAR,21,Bihar,3,0,196
B24 ROKET EV,Others,APR,13,Bihar,4,0,196
B24 ROKET EV,Others,MAY,11,Bihar,5,0,196
B24 ROKET EV,Others,JUN,16,Bihar,6,0,196
B24 ROKET EV,Others,JUL,16,Bihar,7,0,196
B24 ROKET EV,Others,AUG,19,Bihar,8,0,196
B24 ROKET EV,Others,SEP,10,Bihar,9,0,196
B24 ROKET EV,Others,OCT,26,Bihar,10,0,196
B24 ROKET EV,Others,NOV,20,Bihar,11,0,196
B24 ROKET EV,Others,DEC,15,Bihar,12,0,196
BABA E-VEHICLES,Others,JAN,0,Bihar,1,0,1
BABA E-VEHICLES,Others,FEB,0,Bihar,2,0,1
BABA E-VEHICLES,Others,MAR,0,Bihar,3,0,1
BABA E-VEHICLES,Others,APR,0,Bihar,4,0,1
BABA E-VEHICLES,Others,MAY,0,Bihar,5,0,1
BABA E-VEHICLES,Others,JUN,0,Bihar,6,0,1
BABA E-VEHICLES,Others,JUL,0,Bihar,7,0,1
BABA E-VEHICLES,Others,AUG,0,Bihar,8,0,1
BABA E-VEHICLES,Others,SEP,0,Bihar,9,0,1
BABA E-VEHICLES,Others,OCT,0,Bihar,10,0,1
BABA E-VEHICLES,Others,NOV,1,Bihar,11,0,1
BABA E-VEHICLES,Others,DEC,0,Bihar,12,0,1
BAJAJ AUTO LTD,Others,JAN,2214,Bihar,1,0,27944
BAJAJ AUTO LTD,Others,FEB,2036,Bihar,2,0,27944
BAJAJ AUTO LTD,Others,MAR,1966,Bihar,3,0,27944
BAJAJ AUTO LTD,Others,APR,1825,Bihar,4,0,27944
BAJAJ AUTO LTD,Others,MAY,2009,Bihar,5,0,27944
BAJAJ AUTO LTD,Others,JUN,2040,Bihar,6,0,27944
BAJAJ AUTO LTD,Others,JUL,2460,Bihar,7,0,27944
BAJAJ AUTO LTD,Others,AUG,1951,Bihar,8,0,27944
BAJAJ AUTO LTD,Others,SEP,2022,Bihar,9,0,27944
BAJAJ AUTO LTD,Others,OCT,4097,Bihar,10,0,27944
BAJAJ AUTO LTD,Others,NOV,2761,Bihar,11,0,27944
BAJAJ AUTO LTD,Others,DEC,2563,Bihar,12,0,27944
BAXY LTD,Others,JAN,54,Bihar,1,0,614
BAXY LTD,Others,FEB,62,Bihar,2,0,614
BAXY LTD,Others,MAR,61,Bihar,3,0,614
BAXY LTD,Others,APR,43,Bihar,4,0,614
BAXY LTD,Others,MAY,61,Bihar,5,0,614
BAXY LTD,Others,JUN,46,Bihar,6,0,614
BAXY LTD,Others,JUL,59,Bihar,7,0,614
BAXY LTD,Others,AUG,67,Bihar,8,0,614
BAXY LTD,Others,SEP,19,Bihar,9,0,614
BAXY LTD,Others,OCT,44,Bihar,10,0,614
BAXY LTD,Others,NOV,52,Bihar,11,0,614
BAXY LTD,Others,DEC,46,Bihar,12,0,614
BENTINCK INDUSTRIES PVT. LTD.,Others,JAN,0,Bihar,1,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,FEB,0,Bihar,2,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,MAR,0,Bihar,3,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,APR,0,Bihar,4,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,MAY,0,Bihar,5,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,JUN,5,Bihar,6,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,JUL,1,Bihar,7,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,AUG,1,Bihar,8,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,SEP,1,Bihar,9,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,OCT,0,Bihar,10,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,NOV,1,Bihar,11,0,9
BENTINCK INDUSTRIES PVT. LTD.,Others,DEC,0,Bihar,12,0,9
BEST WAY AGENCIES PVT LTD,Others,JAN,85,Bihar,1,0,1311
BEST WAY AGENCIES PVT LTD,Others,FEB,54,Bihar,2,0,1311
BEST WAY AGENCIES PVT LTD,Others,MAR,85,Bihar,3,0,1311
BEST WAY AGENCIES PVT LTD,Others,APR,52,Bihar,4,0,1311
BEST WAY AGENCIES PVT LTD,Others,MAY,120,Bihar,5,0,1311
BEST WAY AGENCIES PVT LTD,Others,JUN,196,Bihar,6,0,1311
BEST WAY AGENCIES PVT LTD,Others,JUL,199,Bihar,7,0,1311
BEST WAY AGENCIES PVT LTD,Others,AUG,190,Bihar,8,0,1311
BEST WAY AGENCIES PVT LTD,Others,SEP,46,Bihar,9,0,1311
BEST WAY AGENCIES PVT LTD,Others,OCT,130,Bihar,10,0,1311
BEST WAY AGENCIES PVT LTD,Others,NOV,81,Bihar,11,0,1311
BEST WAY AGENCIES PVT LTD,Others,DEC,73,Bihar,12,0,1311
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JAN,4,Bihar,1,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,FEB,3,Bihar,2,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,MAR,2,Bihar,3,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,APR,2,Bihar,4,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,MAY,0,Bihar,5,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JUN,0,Bihar,6,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JUL,6,Bihar,7,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,AUG,2,Bihar,8,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,SEP,2,Bihar,9,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,OCT,3,Bihar,10,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,NOV,0,Bihar,11,0,25
BHAVE ELECTRIC VEHICLES PVT LTD,Others,DEC,1,Bihar,12,0,25
BHM INDUSTRIES,Others,JAN,39,Bihar,1,0,400
BHM INDUSTRIES,Others,FEB,17,Bihar,2,0,400
BHM INDUSTRIES,Others,MAR,24,Bihar,3,0,400
BHM INDUSTRIES,Others,APR,34,Bihar,4,0,400
BHM INDUSTRIES,Others,MAY,19,Bihar,5,0,400
BHM INDUSTRIES,Others,JUN,29,Bihar,6,0,400
BHM INDUSTRIES,Others,JUL,40,Bihar,7,0,400
BHM INDUSTRIES,Others,AUG,28,Bihar,8,0,400
BHM INDUSTRIES,Others,SEP,18,Bihar,9,0,400
BHM INDUSTRIES,Others,OCT,65,Bihar,10,0,400
BHM INDUSTRIES,Others,NOV,41,Bihar,11,0,400
BHM INDUSTRIES,Others,DEC,46,Bihar,12,0,400
BHOLE SHANKAR MOTOR BODY,Others,JAN,0,Bihar,1,0,20
BHOLE SHANKAR MOTOR BODY,Others,FEB,0,Bihar,2,0,20
BHOLE SHANKAR MOTOR BODY,Others,MAR,0,Bihar,3,0,20
BHOLE SHANKAR MOTOR BODY,Others,APR,2,Bihar,4,0,20
BHOLE SHANKAR MOTOR BODY,Others,MAY,5,Bihar,5,0,20
BHOLE SHANKAR MOTOR BODY,Others,JUN,1,Bihar,6,0,20
BHOLE SHANKAR MOTOR BODY,Others,JUL,4,Bihar,7,0,20
BHOLE SHANKAR MOTOR BODY,Others,AUG,1,Bihar,8,0,20
BHOLE SHANKAR MOTOR BODY,Others,SEP,0,Bihar,9,0,20
BHOLE SHANKAR MOTOR BODY,Others,OCT,3,Bihar,10,0,20
BHOLE SHANKAR MOTOR BODY,Others,NOV,1,Bihar,11,0,20
BHOLE SHANKAR MOTOR BODY,Others,DEC,3,Bihar,12,0,20
BIG BULL TRADER PVT LTD,Others,JAN,9,Bihar,1,0,77
BIG BULL TRADER PVT LTD,Others,FEB,3,Bihar,2,0,77
BIG BULL TRADER PVT LTD,Others,MAR,4,Bihar,3,0,77
BIG BULL TRADER PVT LTD,Others,APR,6,Bihar,4,0,77
BIG BULL TRADER PVT LTD,Others,MAY,5,Bihar,5,0,77
BIG BULL TRADER PVT LTD,Others,JUN,2,Bihar,6,0,77
BIG BULL TRADER PVT LTD,Others,JUL,9,Bihar,7,0,77
BIG BULL TRADER PVT LTD,Others,AUG,6,Bihar,8,0,77
BIG BULL TRADER PVT LTD,Others,SEP,1,Bihar,9,0,77
BIG BULL TRADER PVT LTD,Others,OCT,11,Bihar,10,0,77
BIG BULL TRADER PVT LTD,Others,NOV,13,Bihar,11,0,77
BIG BULL TRADER PVT LTD,Others,DEC,8,Bihar,12,0,77
BRIGHT AUTOZONE PVT LTD,Others,JAN,0,Bihar,1,0,5
BRIGHT AUTOZONE PVT LTD,Others,FEB,0,Bihar,2,0,5
BRIGHT AUTOZONE PVT LTD,Others,MAR,2,Bihar,3,0,5
BRIGHT AUTOZONE PVT LTD,Others,APR,0,Bihar,4,0,5
BRIGHT AUTOZONE PVT LTD,Others,MAY,0,Bihar,5,0,5
BRIGHT AUTOZONE PVT LTD,Others,JUN,1,Bihar,6,0,5
BRIGHT AUTOZONE PVT LTD,Others,JUL,0,Bihar,7,0,5
BRIGHT AUTOZONE PVT LTD,Others,AUG,0,Bihar,8,0,5
BRIGHT AUTOZONE PVT LTD,Others,SEP,0,Bihar,9,0,5
BRIGHT AUTOZONE PVT LTD,Others,OCT,1,Bihar,10,0,5
BRIGHT AUTOZONE PVT LTD,Others,NOV,0,Bihar,11,0,5
BRIGHT AUTOZONE PVT LTD,Others,DEC,1,Bihar,12,0,5
CART INDIA,Others,JAN,0,Bihar,1,0,7
CART INDIA,Others,FEB,0,Bihar,2,0,7
CART INDIA,Others,MAR,0,Bihar,3,0,7
CART INDIA,Others,APR,0,Bihar,4,0,7
CART INDIA,Others,MAY,0,Bihar,5,0,7
CART INDIA,Others,JUN,6,Bihar,6,0,7
CART INDIA,Others,JUL,0,Bihar,7,0,7
CART INDIA,Others,AUG,1,Bihar,8,0,7
CART INDIA,Others,SEP,0,Bihar,9,0,7
CART INDIA,Others,OCT,0,Bihar,10,0,7
CART INDIA,Others,NOV,0,Bihar,11,0,7
CART INDIA,Others,DEC,0,Bihar,12,0,7
CEEON INDIA,Others,JAN,7,Bihar,1,0,49
CEEON INDIA,Others,FEB,2,Bihar,2,0,49
CEEON INDIA,Others,MAR,0,Bihar,3,0,49
CEEON INDIA,Others,APR,2,Bihar,4,0,49
CEEON INDIA,Others,MAY,6,Bihar,5,0,49
CEEON INDIA,Others,JUN,2,Bihar,6,0,49
CEEON INDIA,Others,JUL,5,Bihar,7,0,49
CEEON INDIA,Others,AUG,2,Bihar,8,0,49
CEEON INDIA,Others,SEP,0,Bihar,9,0,49
CEEON INDIA,Others,OCT,2,Bihar,10,0,49
CEEON INDIA,Others,NOV,8,Bihar,11,0,49
CEEON INDIA,Others,DEC,13,Bihar,12,0,49
CELLETRON MOTOR WORKS,Others,JAN,10,Bihar,1,0,76
CELLETRON MOTOR WORKS,Others,FEB,6,Bihar,2,0,76
CELLETRON MOTOR WORKS,Others,MAR,12,Bihar,3,0,76
CELLETRON MOTOR WORKS,Others,APR,7,Bihar,4,0,76
CELLETRON MOTOR WORKS,Others,MAY,5,Bihar,5,0,76
CELLETRON MOTOR WORKS,Others,JUN,10,Bihar,6,0,76
CELLETRON MOTOR WORKS,Others,JUL,9,Bihar,7,0,76
CELLETRON MOTOR WORKS,Others,AUG,6,Bihar,8,0,76
CELLETRON MOTOR WORKS,Others,SEP,2,Bihar,9,0,76
CELLETRON MOTOR WORKS,Others,OCT,2,Bihar,10,0,76
CELLETRON MOTOR WORKS,Others,NOV,3,Bihar,11,0,76
CELLETRON MOTOR WORKS,Others,DEC,4,Bihar,12,0,76
CHAMPION POLY PLAST,Others,JAN,146,Bihar,1,0,1557
CHAMPION POLY PLAST,Others,FEB,120,Bihar,2,0,1557
CHAMPION POLY PLAST,Others,MAR,134,Bihar,3,0,1557
CHAMPION POLY PLAST,Others,APR,106,Bihar,4,0,1557
CHAMPION POLY PLAST,Others,MAY,153,Bihar,5,0,1557
CHAMPION POLY PLAST,Others,JUN,124,Bihar,6,0,1557
CHAMPION POLY PLAST,Others,JUL,150,Bihar,7,0,1557
CHAMPION POLY PLAST,Others,AUG,154,Bihar,8,0,1557
CHAMPION POLY PLAST,Others,SEP,70,Bihar,9,0,1557
CHAMPION POLY PLAST,Others,OCT,156,Bihar,10,0,1557
CHAMPION POLY PLAST,Others,NOV,97,Bihar,11,0,1557
CHAMPION POLY PLAST,Others,DEC,147,Bihar,12,0,1557
CHAUHAN AUTO INDUSTRIES,Others,JAN,7,Bihar,1,0,39
CHAUHAN AUTO INDUSTRIES,Others,FEB,1,Bihar,2,0,39
CHAUHAN AUTO INDUSTRIES,Others,MAR,8,Bihar,3,0,39
CHAUHAN AUTO INDUSTRIES,Others,APR,3,Bihar,4,0,39
CHAUHAN AUTO INDUSTRIES,Others,MAY,9,Bihar,5,0,39
CHAUHAN AUTO INDUSTRIES,Others,JUN,0,Bihar,6,0,39
CHAUHAN AUTO INDUSTRIES,Others,JUL,1,Bihar,7,0,39
CHAUHAN AUTO INDUSTRIES,Others,AUG,1,Bihar,8,0,39
CHAUHAN AUTO INDUSTRIES,Others,SEP,1,Bihar,9,0,39
CHAUHAN AUTO INDUSTRIES,Others,OCT,4,Bihar,10,0,39
CHAUHAN AUTO INDUSTRIES,Others,NOV,4,Bihar,11,0,39
CHAUHAN AUTO INDUSTRIES,Others,DEC,0,Bihar,12,0,39
CHEHAK BATTERIES,Others,JAN,4,Bihar,1,0,67
CHEHAK BATTERIES,Others,FEB,7,Bihar,2,0,67
CHEHAK BATTERIES,Others,MAR,6,Bihar,3,0,67
CHEHAK BATTERIES,Others,APR,4,Bihar,4,0,67
CHEHAK BATTERIES,Others,MAY,6,Bihar,5,0,67
CHEHAK BATTERIES,Others,JUN,9,Bihar,6,0,67
CHEHAK BATTERIES,Others,JUL,3,Bihar,7,0,67
CHEHAK BATTERIES,Others,AUG,9,Bihar,8,0,67
CHEHAK BATTERIES,Others,SEP,3,Bihar,9,0,67
CHEHAK BATTERIES,Others,OCT,1,Bihar,10,0,67
CHEHAK BATTERIES,Others,NOV,4,Bihar,11,0,67
CHEHAK BATTERIES,Others,DEC,11,Bihar,12,0,67
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JAN,4,Bihar,1,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,FEB,12,Bihar,2,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,MAR,5,Bihar,3,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,APR,2,Bihar,4,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,MAY,5,Bihar,5,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JUN,5,Bihar,6,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JUL,2,Bihar,7,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,AUG,3,Bihar,8,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,SEP,2,Bihar,9,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,OCT,8,Bihar,10,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,NOV,2,Bihar,11,0,56
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,DEC,6,Bihar,12,0,56
CONTINENTAL ENGINES PVT LTD,Others,JAN,1,Bihar,1,0,4
CONTINENTAL ENGINES PVT LTD,Others,FEB,1,Bihar,2,0,4
CONTINENTAL ENGINES PVT LTD,Others,MAR,0,Bihar,3,0,4
CONTINENTAL ENGINES PVT LTD,Others,APR,0,Bihar,4,0,4
CONTINENTAL ENGINES PVT LTD,Others,MAY,1,Bihar,5,0,4
CONTINENTAL ENGINES PVT LTD,Others,JUN,0,Bihar,6,0,4
CONTINENTAL ENGINES PVT LTD,Others,JUL,0,Bihar,7,0,4
CONTINENTAL ENGINES PVT LTD,Others,AUG,0,Bihar,8,0,4
CONTINENTAL ENGINES PVT LTD,Others,SEP,0,Bihar,9,0,4
CONTINENTAL ENGINES PVT LTD,Others,OCT,0,Bihar,10,0,4
CONTINENTAL ENGINES PVT LTD,Others,NOV,0,Bihar,11,0,4
CONTINENTAL ENGINES PVT LTD,Others,DEC,1,Bihar,12,0,4
DAKSH INDUSTRY PVT LTD,Others,JAN,178,Bihar,1,0,2163
DAKSH INDUSTRY PVT LTD,Others,FEB,108,Bihar,2,0,2163
DAKSH INDUSTRY PVT LTD,Others,MAR,142,Bihar,3,0,2163
DAKSH INDUSTRY PVT LTD,Others,APR,131,Bihar,4,0,2163
DAKSH INDUSTRY PVT LTD,Others,MAY,139,Bihar,5,0,2163
DAKSH INDUSTRY PVT LTD,Others,JUN,177,Bihar,6,0,2163
DAKSH INDUSTRY PVT LTD,Others,JUL,229,Bihar,7,0,2163
DAKSH INDUSTRY PVT LTD,Others,AUG,216,Bihar,8,0,2163
DAKSH INDUSTRY PVT LTD,Others,SEP,177,Bihar,9,0,2163
DAKSH INDUSTRY PVT LTD,Others,OCT,244,Bihar,10,0,2163
DAKSH INDUSTRY PVT LTD,Others,NOV,217,Bihar,11,0,2163
DAKSH INDUSTRY PVT LTD,Others,DEC,205,Bihar,12,0,2163
DAVE EXIM PVT LTD,Others,JAN,4,Bihar,1,0,70
DAVE EXIM PVT LTD,Others,FEB,14,Bihar,2,0,70
DAVE EXIM PVT LTD,Others,MAR,5,Bihar,3,0,70
DAVE EXIM PVT LTD,Others,APR,6,Bihar,4,0,70
DAVE EXIM PVT LTD,Others,MAY,9,Bihar,5,0,70
DAVE EXIM PVT LTD,Others,JUN,5,Bihar,6,0,70
DAVE EXIM PVT LTD,Others,JUL,11,Bihar,7,0,70
DAVE EXIM PVT LTD,Others,AUG,10,Bihar,8,0,70
DAVE EXIM PVT LTD,Others,SEP,1,Bihar,9,0,70
DAVE EXIM PVT LTD,Others,OCT,3,Bihar,10,0,70
DAVE EXIM PVT LTD,Others,NOV,2,Bihar,11,0,70
DAVE EXIM PVT LTD,Others,DEC,0,Bihar,12,0,70
DEEP DRAWN TECHNOLOGIES,Others,JAN,1,Bihar,1,0,8
DEEP DRAWN TECHNOLOGIES,Others,FEB,2,Bihar,2,0,8
DEEP DRAWN TECHNOLOGIES,Others,MAR,1,Bihar,3,0,8
DEEP DRAWN TECHNOLOGIES,Others,APR,0,Bihar,4,0,8
DEEP DRAWN TECHNOLOGIES,Others,MAY,1,Bihar,5,0,8
DEEP DRAWN TECHNOLOGIES,Others,JUN,3,Bihar,6,0,8
DEEP DRAWN TECHNOLOGIES,Others,JUL,0,Bihar,7,0,8
DEEP DRAWN TECHNOLOGIES,Others,AUG,0,Bihar,8,0,8
DEEP DRAWN TECHNOLOGIES,Others,SEP,0,Bihar,9,0,8
DEEP DRAWN TECHNOLOGIES,Others,OCT,0,Bihar,10,0,8
DEEP DRAWN TECHNOLOGIES,Others,NOV,0,Bihar,11,0,8
DEEP DRAWN TECHNOLOGIES,Others,DEC,0,Bihar,12,0,8
DE EUSI MOTORS PVT LTD.,Others,JAN,15,Bihar,1,0,489
DE EUSI MOTORS PVT LTD.,Others,FEB,8,Bihar,2,0,489
DE EUSI MOTORS PVT LTD.,Others,MAR,9,Bihar,3,0,489
DE EUSI MOTORS PVT LTD.,Others,APR,26,Bihar,4,0,489
DE EUSI MOTORS PVT LTD.,Others,MAY,22,Bihar,5,0,489
DE EUSI MOTORS PVT LTD.,Others,JUN,29,Bihar,6,0,489
DE EUSI MOTORS PVT LTD.,Others,JUL,43,Bihar,7,0,489
DE EUSI MOTORS PVT LTD.,Others,AUG,60,Bihar,8,0,489
DE EUSI MOTORS PVT LTD.,Others,SEP,26,Bihar,9,0,489
DE EUSI MOTORS PVT LTD.,Others,OCT,96,Bihar,10,0,489
DE EUSI MOTORS PVT LTD.,Others,NOV,95,Bihar,11,0,489
DE EUSI MOTORS PVT LTD.,Others,DEC,60,Bihar,12,0,489
DELTA AUTOCORP LTD,Others,JAN,36,Bihar,1,0,289
DELTA AUTOCORP LTD,Others,FEB,36,Bihar,2,0,289
DELTA AUTOCORP LTD,Others,MAR,19,Bihar,3,0,289
DELTA AUTOCORP LTD,Others,APR,21,Bihar,4,0,289
DELTA AUTOCORP LTD,Others,MAY,25,Bihar,5,0,289
DELTA AUTOCORP LTD,Others,JUN,18,Bihar,6,0,289
DELTA AUTOCORP LTD,Others,JUL,20,Bihar,7,0,289
DELTA AUTOCORP LTD,Others,AUG,24,Bihar,8,0,289
DELTA AUTOCORP LTD,Others,SEP,16,Bihar,9,0,289
DELTA AUTOCORP LTD,Others,OCT,19,Bihar,10,0,289
DELTA AUTOCORP LTD,Others,NOV,28,Bihar,11,0,289
DELTA AUTOCORP LTD,Others,DEC,27,Bihar,12,0,289
DEVAM ELECTRIC VEHICLES PVT LTD,Others,JAN,3,Bihar,1,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,FEB,5,Bihar,2,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,MAR,4,Bihar,3,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,APR,3,Bihar,4,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,MAY,3,Bihar,5,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,JUN,2,Bihar,6,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,JUL,1,Bihar,7,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,AUG,5,Bihar,8,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,SEP,0,Bihar,9,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,OCT,2,Bihar,10,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,NOV,2,Bihar,11,0,32
DEVAM ELECTRIC VEHICLES PVT LTD,Others,DEC,2,Bihar,12,0,32
DEV MOTORS,Others,JAN,11,Bihar,1,0,171
DEV MOTORS,Others,FEB,2,Bihar,2,0,171
DEV MOTORS,Others,MAR,5,Bihar,3,0,171
DEV MOTORS,Others,APR,7,Bihar,4,0,171
DEV MOTORS,Others,MAY,10,Bihar,5,0,171
DEV MOTORS,Others,JUN,23,Bihar,6,0,171
DEV MOTORS,Others,JUL,22,Bihar,7,0,171
DEV MOTORS,Others,AUG,13,Bihar,8,0,171
DEV MOTORS,Others,SEP,7,Bihar,9,0,171
DEV MOTORS,Others,OCT,34,Bihar,10,0,171
DEV MOTORS,Others,NOV,8,Bihar,11,0,171
DEV MOTORS,Others,DEC,29,Bihar,12,0,171
DHAR IN PVT LTD,Others,JAN,0,Bihar,1,0,66
DHAR IN PVT LTD,Others,FEB,0,Bihar,2,0,66
DHAR IN PVT LTD,Others,MAR,0,Bihar,3,0,66
DHAR IN PVT LTD,Others,APR,0,Bihar,4,0,66
DHAR IN PVT LTD,Others,MAY,0,Bihar,5,0,66
DHAR IN PVT LTD,Others,JUN,0,Bihar,6,0,66
DHAR IN PVT LTD,Others,JUL,0,Bihar,7,0,66
DHAR IN PVT LTD,Others,AUG,0,Bihar,8,0,66
DHAR IN PVT LTD,Others,SEP,0,Bihar,9,0,66
DHAR IN PVT LTD,Others,OCT,6,Bihar,10,0,66
DHAR IN PVT LTD,Others,NOV,30,Bihar,11,0,66
DHAR IN PVT LTD,Others,DEC,30,Bihar,12,0,66
