Maker,Maker_Group,Month,Registerations,State 
PUNJAB BODY BUILDERS,Others,APR,3,UP
PUNJAB BODY BUILDERS,Others,MAY,1,UP
PUNJAB BODY BUILDERS,Others,JUN,0,UP
PUNJAB BODY BUILDERS,Others,JUL,3,UP
PUNJAB BODY BUILDERS,Others,AUG,1,UP
PUNJAB BODY BUILDERS,Others,SEP,1,UP
PUNJAB BODY BUILDERS,Others,OCT,0,UP
PUNJAB BODY BUILDERS,Others,NOV,0,UP
PUNJAB BODY BUILDERS,Others,DEC,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,JAN,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,FEB,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,MAR,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,APR,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,MAY,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,JUN,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,JUL,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,AUG,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,SEP,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,OCT,0,UP
PURVANCHAL ELECTRIC VEHICLES,Others,NOV,1,UP
PURVANCHAL ELECTRIC VEHICLES,Others,DEC,1,UP
RACCOON MOTORS PVT LTD,Others,JAN,0,UP
RACCOON MOTORS PVT LTD,Others,FEB,0,UP
RACCOON MOTORS PVT LTD,Others,MAR,0,UP
RACCOON MOTORS PVT LTD,Others,APR,5,UP
RACCOON MOTORS PVT LTD,Others,MAY,0,UP
RACCOON MOTORS PVT LTD,Others,JUN,0,UP
RACCOON MOTORS PVT LTD,Others,JUL,0,UP
RACCOON MOTORS PVT LTD,Others,AUG,0,UP
RACCOON MOTORS PVT LTD,Others,SEP,0,UP
RACCOON MOTORS PVT LTD,Others,OCT,0,UP
RACCOON MOTORS PVT LTD,Others,NOV,0,UP
RACCOON MOTORS PVT LTD,Others,DEC,0,UP
RACHANACREATIONS AUTO PVT LTD,Others,JAN,44,UP
RACHANACREATIONS AUTO PVT LTD,Others,FEB,20,UP
RACHANACREATIONS AUTO PVT LTD,Others,MAR,34,UP
RACHANACREATIONS AUTO PVT LTD,Others,APR,52,UP
RACHANACREATIONS AUTO PVT LTD,Others,MAY,27,UP
RACHANACREATIONS AUTO PVT LTD,Others,JUN,14,UP
RACHANACREATIONS AUTO PVT LTD,Others,JUL,45,UP
RACHANACREATIONS AUTO PVT LTD,Others,AUG,32,UP
RACHANACREATIONS AUTO PVT LTD,Others,SEP,10,UP
RACHANACREATIONS AUTO PVT LTD,Others,OCT,2,UP
RACHANACREATIONS AUTO PVT LTD,Others,NOV,17,UP
RACHANACREATIONS AUTO PVT LTD,Others,DEC,4,UP
RAJA ECO WHEEL,Others,JAN,0,UP
RAJA ECO WHEEL,Others,FEB,0,UP
RAJA ECO WHEEL,Others,MAR,0,UP
RAJA ECO WHEEL,Others,APR,0,UP
RAJA ECO WHEEL,Others,MAY,0,UP
RAJA ECO WHEEL,Others,JUN,0,UP
RAJA ECO WHEEL,Others,JUL,0,UP
RAJA ECO WHEEL,Others,AUG,0,UP
RAJA ECO WHEEL,Others,SEP,0,UP
RAJA ECO WHEEL,Others,OCT,0,UP
RAJA ECO WHEEL,Others,NOV,0,UP
RAJA ECO WHEEL,Others,DEC,1,UP
RAMA INDUSTRIES,Others,JAN,2,UP
RAMA INDUSTRIES,Others,FEB,5,UP
RAMA INDUSTRIES,Others,MAR,4,UP
RAMA INDUSTRIES,Others,APR,1,UP
RAMA INDUSTRIES,Others,MAY,2,UP
RAMA INDUSTRIES,Others,JUN,7,UP
RAMA INDUSTRIES,Others,JUL,4,UP
RAMA INDUSTRIES,Others,AUG,1,UP
RAMA INDUSTRIES,Others,SEP,7,UP
RAMA INDUSTRIES,Others,OCT,1,UP
RAMA INDUSTRIES,Others,NOV,17,UP
RAMA INDUSTRIES,Others,DEC,9,UP
RAMON INDUSTRIES,Others,JAN,5,UP
RAMON INDUSTRIES,Others,FEB,4,UP
RAMON INDUSTRIES,Others,MAR,3,UP
RAMON INDUSTRIES,Others,APR,8,UP
RAMON INDUSTRIES,Others,MAY,4,UP
RAMON INDUSTRIES,Others,JUN,6,UP
RAMON INDUSTRIES,Others,JUL,0,UP
RAMON INDUSTRIES,Others,AUG,1,UP
RAMON INDUSTRIES,Others,SEP,0,UP
RAMON INDUSTRIES,Others,OCT,2,UP
RAMON INDUSTRIES,Others,NOV,1,UP
RAMON INDUSTRIES,Others,DEC,5,UP
RANA ENGINEER WORKS,Others,JAN,3,UP
RANA ENGINEER WORKS,Others,FEB,10,UP
RANA ENGINEER WORKS,Others,MAR,5,UP
RANA ENGINEER WORKS,Others,APR,12,UP
RANA ENGINEER WORKS,Others,MAY,15,UP
RANA ENGINEER WORKS,Others,JUN,10,UP
RANA ENGINEER WORKS,Others,JUL,23,UP
RANA ENGINEER WORKS,Others,AUG,16,UP
RANA ENGINEER WORKS,Others,SEP,11,UP
RANA ENGINEER WORKS,Others,OCT,18,UP
RANA ENGINEER WORKS,Others,NOV,8,UP
RANA ENGINEER WORKS,Others,DEC,14,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,JAN,2,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,FEB,3,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,MAR,5,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,APR,2,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,MAY,0,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,JUN,1,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,JUL,6,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,AUG,2,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,SEP,2,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,OCT,2,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,NOV,6,UP
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,Others,DEC,6,UP
RAYON ENGINEERS,Others,JAN,39,UP
RAYON ENGINEERS,Others,FEB,14,UP
RAYON ENGINEERS,Others,MAR,38,UP
RAYON ENGINEERS,Others,APR,53,UP
RAYON ENGINEERS,Others,MAY,44,UP
RAYON ENGINEERS,Others,JUN,31,UP
RAYON ENGINEERS,Others,JUL,24,UP
RAYON ENGINEERS,Others,AUG,18,UP
RAYON ENGINEERS,Others,SEP,25,UP
RAYON ENGINEERS,Others,OCT,40,UP
RAYON ENGINEERS,Others,NOV,31,UP
RAYON ENGINEERS,Others,DEC,25,UP
RCJ AUTO FORGE PVT LTD,Others,JAN,11,UP
RCJ AUTO FORGE PVT LTD,Others,FEB,4,UP
RCJ AUTO FORGE PVT LTD,Others,MAR,8,UP
RCJ AUTO FORGE PVT LTD,Others,APR,14,UP
RCJ AUTO FORGE PVT LTD,Others,MAY,13,UP
RCJ AUTO FORGE PVT LTD,Others,JUN,5,UP
RCJ AUTO FORGE PVT LTD,Others,JUL,16,UP
RCJ AUTO FORGE PVT LTD,Others,AUG,4,UP
RCJ AUTO FORGE PVT LTD,Others,SEP,10,UP
RCJ AUTO FORGE PVT LTD,Others,OCT,13,UP
RCJ AUTO FORGE PVT LTD,Others,NOV,11,UP
RCJ AUTO FORGE PVT LTD,Others,DEC,9,UP
REDDY AUTOMOTIVE PVT LTD,Others,JAN,1,UP
REDDY AUTOMOTIVE PVT LTD,Others,FEB,1,UP
REDDY AUTOMOTIVE PVT LTD,Others,MAR,2,UP
REDDY AUTOMOTIVE PVT LTD,Others,APR,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,MAY,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,JUN,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,JUL,1,UP
REDDY AUTOMOTIVE PVT LTD,Others,AUG,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,SEP,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,OCT,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,NOV,0,UP
REDDY AUTOMOTIVE PVT LTD,Others,DEC,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,JAN,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,FEB,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,MAR,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,APR,1,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,MAY,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,JUN,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,JUL,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,AUG,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,SEP,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,OCT,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,NOV,0,UP
REFLEX CONTROL SYSTEM PVT .LTD,Others,DEC,0,UP
REPUBLIC MOTORS,Others,JAN,3,UP
REPUBLIC MOTORS,Others,FEB,1,UP
REPUBLIC MOTORS,Others,MAR,2,UP
REPUBLIC MOTORS,Others,APR,8,UP
REPUBLIC MOTORS,Others,MAY,14,UP
REPUBLIC MOTORS,Others,JUN,7,UP
REPUBLIC MOTORS,Others,JUL,3,UP
REPUBLIC MOTORS,Others,AUG,5,UP
REPUBLIC MOTORS,Others,SEP,2,UP
REPUBLIC MOTORS,Others,OCT,0,UP
REPUBLIC MOTORS,Others,NOV,6,UP
REPUBLIC MOTORS,Others,DEC,15,UP
RIBAND ELECTRIC PVT LTD,Others,JAN,16,UP
RIBAND ELECTRIC PVT LTD,Others,FEB,24,UP
RIBAND ELECTRIC PVT LTD,Others,MAR,31,UP
RIBAND ELECTRIC PVT LTD,Others,APR,33,UP
RIBAND ELECTRIC PVT LTD,Others,MAY,21,UP
RIBAND ELECTRIC PVT LTD,Others,JUN,32,UP
RIBAND ELECTRIC PVT LTD,Others,JUL,33,UP
RIBAND ELECTRIC PVT LTD,Others,AUG,28,UP
RIBAND ELECTRIC PVT LTD,Others,SEP,22,UP
RIBAND ELECTRIC PVT LTD,Others,OCT,12,UP
RIBAND ELECTRIC PVT LTD,Others,NOV,36,UP
RIBAND ELECTRIC PVT LTD,Others,DEC,17,UP
RICHFORD ALLIANZ PVT LTD,Others,JAN,28,UP
RICHFORD ALLIANZ PVT LTD,Others,FEB,23,UP
RICHFORD ALLIANZ PVT LTD,Others,MAR,29,UP
RICHFORD ALLIANZ PVT LTD,Others,APR,34,UP
RICHFORD ALLIANZ PVT LTD,Others,MAY,51,UP
RICHFORD ALLIANZ PVT LTD,Others,JUN,29,UP
RICHFORD ALLIANZ PVT LTD,Others,JUL,26,UP
RICHFORD ALLIANZ PVT LTD,Others,AUG,39,UP
RICHFORD ALLIANZ PVT LTD,Others,SEP,38,UP
RICHFORD ALLIANZ PVT LTD,Others,OCT,35,UP
RICHFORD ALLIANZ PVT LTD,Others,NOV,79,UP
RICHFORD ALLIANZ PVT LTD,Others,DEC,38,UP
ROANSOME MOTORS,Others,JAN,1,UP
ROANSOME MOTORS,Others,FEB,4,UP
ROANSOME MOTORS,Others,MAR,0,UP
ROANSOME MOTORS,Others,APR,0,UP
ROANSOME MOTORS,Others,MAY,0,UP
ROANSOME MOTORS,Others,JUN,0,UP
ROANSOME MOTORS,Others,JUL,0,UP
ROANSOME MOTORS,Others,AUG,0,UP
ROANSOME MOTORS,Others,SEP,0,UP
ROANSOME MOTORS,Others,OCT,0,UP
ROANSOME MOTORS,Others,NOV,4,UP
ROANSOME MOTORS,Others,DEC,3,UP
ROARLEO MOTOR PVT LTD,Others,JAN,4,UP
ROARLEO MOTOR PVT LTD,Others,FEB,9,UP
ROARLEO MOTOR PVT LTD,Others,MAR,14,UP
ROARLEO MOTOR PVT LTD,Others,APR,34,UP
ROARLEO MOTOR PVT LTD,Others,MAY,20,UP
ROARLEO MOTOR PVT LTD,Others,JUN,8,UP
ROARLEO MOTOR PVT LTD,Others,JUL,4,UP
ROARLEO MOTOR PVT LTD,Others,AUG,3,UP
ROARLEO MOTOR PVT LTD,Others,SEP,3,UP
ROARLEO MOTOR PVT LTD,Others,OCT,4,UP
ROARLEO MOTOR PVT LTD,Others,NOV,5,UP
ROARLEO MOTOR PVT LTD,Others,DEC,4,UP
RODA FLEETS PVT LTD,Others,JAN,0,UP
RODA FLEETS PVT LTD,Others,FEB,0,UP
RODA FLEETS PVT LTD,Others,MAR,3,UP
RODA FLEETS PVT LTD,Others,APR,0,UP
RODA FLEETS PVT LTD,Others,MAY,4,UP
RODA FLEETS PVT LTD,Others,JUN,1,UP
RODA FLEETS PVT LTD,Others,JUL,3,UP
RODA FLEETS PVT LTD,Others,AUG,1,UP
RODA FLEETS PVT LTD,Others,SEP,4,UP
RODA FLEETS PVT LTD,Others,OCT,0,UP
RODA FLEETS PVT LTD,Others,NOV,1,UP
RODA FLEETS PVT LTD,Others,DEC,3,UP
ROYCE EV PVT LTD,YC,JAN,0,UP
ROYCE EV PVT LTD,YC,FEB,0,UP
ROYCE EV PVT LTD,YC,MAR,4,UP
ROYCE EV PVT LTD,YC,APR,3,UP
ROYCE EV PVT LTD,YC,MAY,16,UP
ROYCE EV PVT LTD,YC,JUN,2,UP
ROYCE EV PVT LTD,YC,JUL,2,UP
ROYCE EV PVT LTD,YC,AUG,1,UP
ROYCE EV PVT LTD,YC,SEP,1,UP
ROYCE EV PVT LTD,YC,OCT,0,UP
ROYCE EV PVT LTD,YC,NOV,13,UP
ROYCE EV PVT LTD,YC,DEC,5,UP
RUN STAR ENGINEERING,Others,JAN,2,UP
RUN STAR ENGINEERING,Others,FEB,0,UP
RUN STAR ENGINEERING,Others,MAR,4,UP
RUN STAR ENGINEERING,Others,APR,18,UP
RUN STAR ENGINEERING,Others,MAY,12,UP
RUN STAR ENGINEERING,Others,JUN,0,UP
RUN STAR ENGINEERING,Others,JUL,3,UP
RUN STAR ENGINEERING,Others,AUG,2,UP
RUN STAR ENGINEERING,Others,SEP,2,UP
RUN STAR ENGINEERING,Others,OCT,37,UP
RUN STAR ENGINEERING,Others,NOV,17,UP
RUN STAR ENGINEERING,Others,DEC,1,UP
RUTBA PRODUCT PVT LTD,Others,JAN,26,UP
RUTBA PRODUCT PVT LTD,Others,FEB,18,UP
RUTBA PRODUCT PVT LTD,Others,MAR,32,UP
RUTBA PRODUCT PVT LTD,Others,APR,35,UP
RUTBA PRODUCT PVT LTD,Others,MAY,41,UP
RUTBA PRODUCT PVT LTD,Others,JUN,20,UP
RUTBA PRODUCT PVT LTD,Others,JUL,17,UP
RUTBA PRODUCT PVT LTD,Others,AUG,29,UP
RUTBA PRODUCT PVT LTD,Others,SEP,19,UP
RUTBA PRODUCT PVT LTD,Others,OCT,21,UP
RUTBA PRODUCT PVT LTD,Others,NOV,11,UP
RUTBA PRODUCT PVT LTD,Others,DEC,10,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JAN,635,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,FEB,585,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,MAR,638,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,APR,607,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,MAY,534,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JUN,485,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,JUL,505,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,AUG,495,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,SEP,444,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,OCT,436,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,NOV,675,UP
SAERA ELECTRIC AUTO PVT LTD,Saera Electric,DEC,456,UP
SAHNIANAND E VEHICLES PVT LTD,Others,JAN,284,UP
SAHNIANAND E VEHICLES PVT LTD,Others,FEB,198,UP
SAHNIANAND E VEHICLES PVT LTD,Others,MAR,262,UP
SAHNIANAND E VEHICLES PVT LTD,Others,APR,352,UP
SAHNIANAND E VEHICLES PVT LTD,Others,MAY,302,UP
SAHNIANAND E VEHICLES PVT LTD,Others,JUN,266,UP
SAHNIANAND E VEHICLES PVT LTD,Others,JUL,264,UP
SAHNIANAND E VEHICLES PVT LTD,Others,AUG,272,UP
SAHNIANAND E VEHICLES PVT LTD,Others,SEP,245,UP
SAHNIANAND E VEHICLES PVT LTD,Others,OCT,201,UP
SAHNIANAND E VEHICLES PVT LTD,Others,NOV,360,UP
SAHNIANAND E VEHICLES PVT LTD,Others,DEC,243,UP
SAIF AUTO LTD,Others,JAN,0,UP
SAIF AUTO LTD,Others,FEB,0,UP
SAIF AUTO LTD,Others,MAR,0,UP
SAIF AUTO LTD,Others,APR,5,UP
SAIF AUTO LTD,Others,MAY,6,UP
SAIF AUTO LTD,Others,JUN,0,UP
SAIF AUTO LTD,Others,JUL,3,UP
SAIF AUTO LTD,Others,AUG,7,UP
SAIF AUTO LTD,Others,SEP,4,UP
SAIF AUTO LTD,Others,OCT,1,UP
SAIF AUTO LTD,Others,NOV,3,UP
SAIF AUTO LTD,Others,DEC,3,UP
SAIFIAN SOLAR PVT LTD,Others,JAN,0,UP
SAIFIAN SOLAR PVT LTD,Others,FEB,2,UP
SAIFIAN SOLAR PVT LTD,Others,MAR,1,UP
SAIFIAN SOLAR PVT LTD,Others,APR,0,UP
SAIFIAN SOLAR PVT LTD,Others,MAY,6,UP
SAIFIAN SOLAR PVT LTD,Others,JUN,2,UP
SAIFIAN SOLAR PVT LTD,Others,JUL,1,UP
SAIFIAN SOLAR PVT LTD,Others,AUG,2,UP
SAIFIAN SOLAR PVT LTD,Others,SEP,1,UP
SAIFIAN SOLAR PVT LTD,Others,OCT,0,UP
SAIFIAN SOLAR PVT LTD,Others,NOV,0,UP
SAIFIAN SOLAR PVT LTD,Others,DEC,0,UP
SAKSHAM TECH AUTOMOBILES,Others,JAN,1,UP
SAKSHAM TECH AUTOMOBILES,Others,FEB,3,UP
SAKSHAM TECH AUTOMOBILES,Others,MAR,6,UP
SAKSHAM TECH AUTOMOBILES,Others,APR,11,UP
SAKSHAM TECH AUTOMOBILES,Others,MAY,10,UP
SAKSHAM TECH AUTOMOBILES,Others,JUN,5,UP
SAKSHAM TECH AUTOMOBILES,Others,JUL,7,UP
SAKSHAM TECH AUTOMOBILES,Others,AUG,4,UP
SAKSHAM TECH AUTOMOBILES,Others,SEP,2,UP
SAKSHAM TECH AUTOMOBILES,Others,OCT,1,UP
SAKSHAM TECH AUTOMOBILES,Others,NOV,2,UP
SAKSHAM TECH AUTOMOBILES,Others,DEC,6,UP
SAKSHAM TRADING COMPANY,Others,JAN,16,UP
SAKSHAM TRADING COMPANY,Others,FEB,9,UP
SAKSHAM TRADING COMPANY,Others,MAR,15,UP
SAKSHAM TRADING COMPANY,Others,APR,11,UP
SAKSHAM TRADING COMPANY,Others,MAY,16,UP
SAKSHAM TRADING COMPANY,Others,JUN,23,UP
SAKSHAM TRADING COMPANY,Others,JUL,4,UP
SAKSHAM TRADING COMPANY,Others,AUG,9,UP
SAKSHAM TRADING COMPANY,Others,SEP,18,UP
SAKSHAM TRADING COMPANY,Others,OCT,18,UP
SAKSHAM TRADING COMPANY,Others,NOV,12,UP
SAKSHAM TRADING COMPANY,Others,DEC,18,UP
SALAAR ENTERPRISES,Others,JAN,0,UP
SALAAR ENTERPRISES,Others,FEB,0,UP
SALAAR ENTERPRISES,Others,MAR,0,UP
SALAAR ENTERPRISES,Others,APR,0,UP
SALAAR ENTERPRISES,Others,MAY,0,UP
SALAAR ENTERPRISES,Others,JUN,0,UP
SALAAR ENTERPRISES,Others,JUL,0,UP
SALAAR ENTERPRISES,Others,AUG,0,UP
SALAAR ENTERPRISES,Others,SEP,2,UP
SALAAR ENTERPRISES,Others,OCT,1,UP
SALAAR ENTERPRISES,Others,NOV,5,UP
SALAAR ENTERPRISES,Others,DEC,4,UP
SAMRAT ELECTRIC VEHICLE,Others,JAN,13,UP
SAMRAT ELECTRIC VEHICLE,Others,FEB,14,UP
SAMRAT ELECTRIC VEHICLE,Others,MAR,12,UP
SAMRAT ELECTRIC VEHICLE,Others,APR,31,UP
SAMRAT ELECTRIC VEHICLE,Others,MAY,27,UP
SAMRAT ELECTRIC VEHICLE,Others,JUN,29,UP
SAMRAT ELECTRIC VEHICLE,Others,JUL,21,UP
SAMRAT ELECTRIC VEHICLE,Others,AUG,21,UP
SAMRAT ELECTRIC VEHICLE,Others,SEP,26,UP
SAMRAT ELECTRIC VEHICLE,Others,OCT,20,UP
SAMRAT ELECTRIC VEHICLE,Others,NOV,41,UP
SAMRAT ELECTRIC VEHICLE,Others,DEC,26,UP
SANALDEEP INDUSTRIES,Others,JAN,0,UP
SANALDEEP INDUSTRIES,Others,FEB,0,UP
SANALDEEP INDUSTRIES,Others,MAR,0,UP
SANALDEEP INDUSTRIES,Others,APR,0,UP
SANALDEEP INDUSTRIES,Others,MAY,0,UP
SANALDEEP INDUSTRIES,Others,JUN,0,UP
SANALDEEP INDUSTRIES,Others,JUL,0,UP
SANALDEEP INDUSTRIES,Others,AUG,0,UP
SANALDEEP INDUSTRIES,Others,SEP,0,UP
SANALDEEP INDUSTRIES,Others,OCT,0,UP
SANALDEEP INDUSTRIES,Others,NOV,1,UP
SANALDEEP INDUSTRIES,Others,DEC,6,UP
S AND J INDUSTRIES,Others,JAN,4,UP
S AND J INDUSTRIES,Others,FEB,5,UP
S AND J INDUSTRIES,Others,MAR,2,UP
S AND J INDUSTRIES,Others,APR,12,UP
S AND J INDUSTRIES,Others,MAY,8,UP
S AND J INDUSTRIES,Others,JUN,5,UP
S AND J INDUSTRIES,Others,JUL,3,UP
S AND J INDUSTRIES,Others,AUG,4,UP
S AND J INDUSTRIES,Others,SEP,2,UP
S AND J INDUSTRIES,Others,OCT,2,UP
S AND J INDUSTRIES,Others,NOV,5,UP
S AND J INDUSTRIES,Others,DEC,7,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JAN,156,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,FEB,142,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,MAR,148,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,APR,223,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,MAY,252,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JUN,190,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,JUL,222,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,AUG,236,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,SEP,292,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,OCT,196,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,NOV,368,UP
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,Others,DEC,251,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,JAN,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,FEB,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,MAR,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,APR,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,MAY,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,JUN,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,JUL,1,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,AUG,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,SEP,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,OCT,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,NOV,0,UP
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,Others,DEC,0,UP
SETH INDUSTRIAL CORPORATION,Others,JAN,7,UP
SETH INDUSTRIAL CORPORATION,Others,FEB,7,UP
SETH INDUSTRIAL CORPORATION,Others,MAR,15,UP
SETH INDUSTRIAL CORPORATION,Others,APR,30,UP
SETH INDUSTRIAL CORPORATION,Others,MAY,13,UP
SETH INDUSTRIAL CORPORATION,Others,JUN,15,UP
SETH INDUSTRIAL CORPORATION,Others,JUL,9,UP
SETH INDUSTRIAL CORPORATION,Others,AUG,12,UP
SETH INDUSTRIAL CORPORATION,Others,SEP,7,UP
SETH INDUSTRIAL CORPORATION,Others,OCT,6,UP
SETH INDUSTRIAL CORPORATION,Others,NOV,5,UP
SETH INDUSTRIAL CORPORATION,Others,DEC,12,UP
SETHJI INDUSTRIES,Others,JAN,2,UP
SETHJI INDUSTRIES,Others,FEB,0,UP
SETHJI INDUSTRIES,Others,MAR,1,UP
SETHJI INDUSTRIES,Others,APR,1,UP
SETHJI INDUSTRIES,Others,MAY,4,UP
SETHJI INDUSTRIES,Others,JUN,1,UP
SETHJI INDUSTRIES,Others,JUL,0,UP
SETHJI INDUSTRIES,Others,AUG,0,UP
SETHJI INDUSTRIES,Others,SEP,3,UP
SETHJI INDUSTRIES,Others,OCT,0,UP
SETHJI INDUSTRIES,Others,NOV,0,UP
SETHJI INDUSTRIES,Others,DEC,0,UP
SGLLINE MOTORS PVT LTD,Others,JAN,0,UP
SGLLINE MOTORS PVT LTD,Others,FEB,1,UP
SGLLINE MOTORS PVT LTD,Others,MAR,1,UP
SGLLINE MOTORS PVT LTD,Others,APR,0,UP
SGLLINE MOTORS PVT LTD,Others,MAY,0,UP
SGLLINE MOTORS PVT LTD,Others,JUN,0,UP
SGLLINE MOTORS PVT LTD,Others,JUL,0,UP
SGLLINE MOTORS PVT LTD,Others,AUG,0,UP
SGLLINE MOTORS PVT LTD,Others,SEP,0,UP
SGLLINE MOTORS PVT LTD,Others,OCT,0,UP
SGLLINE MOTORS PVT LTD,Others,NOV,0,UP
SGLLINE MOTORS PVT LTD,Others,DEC,0,UP
SHAH ELECTRIC MOTERS,Others,JAN,4,UP
SHAH ELECTRIC MOTERS,Others,FEB,3,UP
SHAH ELECTRIC MOTERS,Others,MAR,4,UP
SHAH ELECTRIC MOTERS,Others,APR,12,UP
SHAH ELECTRIC MOTERS,Others,MAY,9,UP
SHAH ELECTRIC MOTERS,Others,JUN,7,UP
SHAH ELECTRIC MOTERS,Others,JUL,1,UP
SHAH ELECTRIC MOTERS,Others,AUG,2,UP
SHAH ELECTRIC MOTERS,Others,SEP,3,UP
SHAH ELECTRIC MOTERS,Others,OCT,0,UP
SHAH ELECTRIC MOTERS,Others,NOV,4,UP
SHAH ELECTRIC MOTERS,Others,DEC,0,UP
SHAILENDRA AUTOS PVT LTD,Others,JAN,8,UP
SHAILENDRA AUTOS PVT LTD,Others,FEB,11,UP
SHAILENDRA AUTOS PVT LTD,Others,MAR,33,UP
SHAILENDRA AUTOS PVT LTD,Others,APR,19,UP
SHAILENDRA AUTOS PVT LTD,Others,MAY,38,UP
SHAILENDRA AUTOS PVT LTD,Others,JUN,22,UP
SHAILENDRA AUTOS PVT LTD,Others,JUL,12,UP
SHAILENDRA AUTOS PVT LTD,Others,AUG,8,UP
SHAILENDRA AUTOS PVT LTD,Others,SEP,2,UP
SHAILENDRA AUTOS PVT LTD,Others,OCT,12,UP
SHAILENDRA AUTOS PVT LTD,Others,NOV,8,UP
SHAILENDRA AUTOS PVT LTD,Others,DEC,9,UP
SHAKTI AUTO GREEN,Others,JAN,32,UP
SHAKTI AUTO GREEN,Others,FEB,13,UP
